#,Who,=,*,A,B,C,D,E
4263,vedant0602,440,,440,-2,,,
4271,pervuneckih.v.2025,438,,438,,,,
4271,CutieRabbit,438,,438,-4,,,
4271,mukul166,438,,438,-1,,,
4271,tang0404,438,,438,,,,
4271,panch_pankil99,438,,438,-2,,,
4271,dreamITpossible,438,,438,,,,
4277,Abdo_kamr,436,,436,-1,,,
4277,miracle_coder81,436,,436,,,,
4277,ashcode0605,436,,-3,436,,,
4277,hemantyadav25121999,436,,436,,,,
4277,MayankG,436,,436,,,,
4277,1025044866yang,436,,436,-2,,,
4277,XiaoTaoTao,436,,436,-2,,,
4277,Nuwaisir_Rabi,436,-1,486,-1,,,
4277,abhinavverma,436,,436,-4,,,
4286,Warrior07,434,,434,-1,,,-1
4286,CNH_Maestro_Test,434,,434,,,,
4286,subbu636,434,,434,-1,,,
4286,vantass,434,,434,-1,,,
4286,mytrayag,434,,434,,,,
4291,sachitboss,432,,432,,,,
4291,ankursaini1998,432,,432,-3,,,
4291,manangandhi,432,,432,,,,
4291,Moamen_Ahmed,432,-1,482,-1,,,
4291,okuzn,432,,432,,-1,,
4291,notsoawesome,432,,432,-1,,,-1
4291,Shinchan001,432,,,432,,,
4291,miniac,432,,432,-1,,,
4299,mtnshh,430,,430,-2,,,
4299,bolmiria,430,,430,,,,
4299,N00b_Im_UrDaddy,430,,430,-6,,,
4299,Irana11,430,,430,-1,,,
4299,bhargav19,430,,430,-2,,,
4299,madaraUCHIHA,430,,430,,,,
4305,Fate_4God,428,,428,-3,,,
4305,nandathant,428,,428,,,,
4305,ujjawal_singh,428,,428,,,,
4305,Marshmalloc,428,,428,-3,,,
4309,Ellery_,426,,426,,,,
4309,QuwsarOhi,426,,426,-2,,-6,
4309,Bayshubar,426,,426,-3,,,
4309,ZYNUCS21,426,,426,-4,,,
4309,MamaBoljiSamOdPetra,426,,426,-2,,,
4309,sparsh2706,426,,426,,,,
4309,Luftwaffe,426,,426,-1,,-1,
4309,CrazyDiamond,426,,426,,,,
4317,karanbajrang07,424,,424,,,,
4317,koshle,424,,424,,,,
4317,parikshit_12,424,,424,-2,,,
4317,qwscaln,424,,424,-2,,,
4317,Taoist_Yu,424,,424,-2,-5,,
4322,apoorv_01,422,,422,-3,,,
4322,leff01,422,,422,,,,
4322,resting_prince,422,,422,-5,,,
4325,ACfun,420,,420,,,,
4325,inertia1012,420,,420,,,,
4325,test11,420,,420,,,,
4328,coisini,418,,418,-2,,,
4328,Fallen_Cryptic,418,,418,-6,,,
4328,ayushi_sneha,418,,-4,418,,,
4328,thienchidh,418,,418,-4,,,
4328,Kavit_Kheni,418,,418,-4,,,
4328,xiangxuan111,418,,418,-2,,,
4328,tb_123,418,,418,-4,,,
4328,WA_King,418,,-2,418,,,
4328,TGR,418,,418,-4,,,
4328,Aldas25,418,,-3,418,,,
4338,__BEGINNER,416,,416,-2,,,
4338,TheAura,416,,416,-2,,,
4338,minhaj0231,416,,416,,,,
4338,Divya_Chakarwarti,416,,416,,,,-1
4338,PauseOut,416,,416,,,,
4338,msi_19,416,,416,,,,
4338,Chamseddine_chrifa,416,,416,,,,
4345,ZER0_0NE,414,,414,,,,
4345,lan20180123,414,,414,-4,,,
4345,leru007,414,,414,,,,
4348,Kmaxkum,412,,412,-1,,,
4348,akioi,412,,412,,,,
4348,kpeaker,412,,412,,,,
4348,ayushrckz,412,,412,,,,-3
4348,mr_simple,412,,412,-1,,,
4353,kamlesh.goshwami,410,,410,-3,,,
4353,jwk,410,,410,-4,,,
4353,tyd05,410,,410,,,,
4353,Einsturing,410,,410,-3,,,
4353,younes38,410,,410,,,,
4353,d4rks0c1ety,410,,410,-3,,,
4359,amanverma1999,408,,-1,408,,,
4359,falconlover,408,-1,458,-4,,,
4361,sahushivam,406,,406,-3,,,
4361,Aneesh1997,406,,406,,,,
4361,Jlomka,406,,406,-1,-1,,
4361,duzolmayancar,406,,406,-2,,,
4361,papabless,406,,,406,,,
4361,ankitydav,406,,406,-2,,,
4367,jumman11,404,,404,-1,,,
4367,nishverma,404,,404,-2,,,
4367,ayush_73,404,,404,-1,,,
4370,s690759602,402,,402,,,,
4370,nlebachnlb,402,,402,,,,
4370,nightcoder21,402,,402,,,,
4370,niteesh555786,402,,402,-3,,,
4370,God_of_Atheists,402,,402,-2,,,
4370,sanskargarg533,402,,402,-2,,,
4376,leejh903,400,,400,,-1,,
4376,jiejiejie,400,,400,-3,,,
4376,vashwini409,400,,400,-4,,,
4376,Glacier-Luo,400,,400,,,,
4376,AGENT_21,400,,400,,,,
4381,shiv4s,398,,398,,,,
4381,hvardhansingh,398,,398,-2,,,
4381,King_lyl,398,,398,-7,,,
4384,at_babu,396,,396,,,,
4384,xx_Mor,396,,396,-4,,,
4384,awesomep,396,,396,,,,
4384,dinesh_csd,396,,-1,396,,,
4384,i0905108390,396,,396,-7,-1,,
4384,Datta_IWNL,396,,396,-3,,,
4390,vineeth_n,394,,394,,,,
4390,bluebear,394,,394,-2,,,
4390,parth8302,394,,394,,,,
4393,tarek3laa,392,,392,-3,,,
4393,newbro,392,,392,-4,,,
4395,rebeczka,390,,390,-3,,,-2
4395,MadKeinRocket,390,,390,,,,
4395,theweirdcrow,390,,390,,,,
4395,kushalforcode,390,,390,,,,
4395,abhimanhas,390,,390,,,,
4395,vedant781999,390,,,390,,,
4395,Hs_,390,,390,,,,
4402,wlalala,388,,388,-3,,,
4402,Msy153,388,,388,-6,,,
4402,853155048,388,,388,,,,
4402,oldbranch,388,,388,-2,,,
4402,VictorDW,388,,388,-4,,,
4402,yzhyzh,388,,388,-2,,,
4408,Valentin_one,386,,386,-1,,,
4408,manjeet1999,386,,386,,,,
4408,kpss01,386,,386,,,,
4411,harshitagra,384,,384,-1,,,
4411,trantien151198,384,,384,-2,,,
4411,Aman_mittal,384,,384,,,,
4411,Reeeeeeyh,384,,384,-2,,,
4411,lorenzomoulin,384,,384,-1,,,
4411,Sagor_1703011,384,,384,,,,
4411,Jenod,384,,384,-1,,,
4418,2018053292,382,,382,,,,
4418,buguniao,382,,382,,,,
4418,AhmedMaherAli,382,,382,-1,,,
4421,nuoyanli,380,,380,-3,,,
4421,sagarsingla_,380,,380,-4,,,
4421,Mason70,380,,380,-1,,,
4421,INSOS,380,,380,-1,,,
4421,Ramil789,380,,380,-4,,,
4426,Stivion,378,,378,-3,,,
4426,RivenMain,378,,378,,,,
4426,unirest,378,,378,-5,,,
4426,haque_3,378,,378,,,,
4426,BadEn0ugh,378,,378,,,,
4426,epsileer,378,,378,-1,,,
4432,tejaswi532,376,,376,,,,
4432,Leks360,376,,376,,,,
4432,N140191,376,,376,-1,,,
4432,*johnathan79717,376,,376,,,,
4432,Isabela_CR,376,,376,-1,,,
4437,RockStar_14,374,,374,-3,,,
4437,Johnson_Codes,374,,374,-2,,,
4437,piyushkumar344,374,,374,,,,
4437,AhmedEzzatG,374,,374,-1,,,
4441,srinivas1999,372,,372,-1,,,
4442,biku123,370,,370,,,,
4442,hs_harsh,370,,370,-3,,,
4442,karemo,370,,370,-5,,,
4442,Kevin_Zhang-TW,370,,370,-1,,,
4446,hoangnghiahiepak30,368,,368,,,,
4446,Nicklauss,368,,368,,,,
4448,enabl3d,366,,366,-2,,-1,
4448,Rohit_1221,366,,366,,,,
4448,AstorWU,366,,366,-7,,,
4448,Chaitanya_Tyagi,366,,366,-1,,,
4448,Charonxu,366,,366,,,,
4448,amitkyadav,366,,366,,,,
4448,lihanyang,366,,366,,,,
4455,16B01A1233,364,,364,-1,,,
4455,Sputnavi,364,,364,,,,
4455,VikasChandak,364,,364,-8,,,
4455,vladl2802,364,,364,,,,
4455,Hitech_gupta2111,364,,-1,364,,,
4455,dibyamishra016,364,,364,-3,,,
4455,Apun_hi_bhagwan_hai,364,,364,,,,
4462,right_hand_of_king,362,,362,,,,
4462,Nanamiku,362,,362,,,,
4462,swust-5120175253,362,,362,-3,,-1,
4462,Nikita-5,362,,362,,,,
4462,bansal045,362,,362,,,,
4462,1697092101,362,,362,-5,,,
4462,iit2017074,362,,362,-3,,,
4469,ericsson_,360,,360,-2,,,
4469,ujjawal35,360,,360,,,,
4469,humit,360,,360,,,,
4469,2893ag,360,,360,-3,,,
4469,Vickt0r,360,,360,-1,,,-1
4469,wittybull7,360,,360,,,,
4469,Robiul001,360,,360,,,,
4476,geek_007,358,,358,-3,,,
4476,qycc,358,,358,,,,
4476,Planetarien.,358,,358,-4,,,
4476,dipesh7,358,,358,-1,,,
4476,bojackhorseman550,358,,358,,,,
4476,xololoxo,358,,358,,,,
4482,aryasid98,356,,356,-3,,,
4482,ASIF_GSC,356,,356,-1,,,
4482,ergouuuu,356,,356,,,,
4482,Saurabh07,356,,356,-2,,,
4486,abhinav_610,354,,354,,,,
4486,atom0410,354,,354,-3,,,
4486,elver_galarga02,354,,354,,,,
4486,DATELOST,354,,354,,,,
4486,woaimeishi,354,,354,-2,,,
4486,Full_stack,354,,354,-1,,,
4492,Sharry,352,,352,,,,
4492,bhavana_03,352,,352,,,,
4492,FAYJUL,352,,352,,,,
4492,Farhad.00_00,352,,352,,,,
4492,shivtelo,352,,352,,,,
4492,gauravprasun,352,,352,,,,-2
4498,tvs1998,350,,350,,,,
4498,Timur123,350,,350,-6,,,
4498,ealjkl,350,,350,-7,,,
4501,GGunter,348,,348,,,,
4501,tony29699,348,,348,-3,,,
4501,cwlboss,348,,348,,,,
4504,Amayama,346,,,346,,,
4504,rv_punny,346,,346,,,,
4504,PowerPenguin,346,,346,,,,
4504,ACtest,346,,346,,,,
4504,javad_asadi,346,,346,-1,,,
4509,amirmohammad.k,344,,344,-3,,,
4509,obaydullahmhs,344,,344,,,,
4509,ankit_bhadu,344,,344,-4,,,
4512,naina_gupta,342,,342,,,,
4512,rick99y,342,,342,-5,,,
4514,xuyang666,340,,340,-4,,,
4514,akash92y,340,,340,-2,,,
4514,arnabfromjec05,340,,340,,,,
4517,mahato,338,,338,,,,
4517,ais_ais_ais,338,,338,-2,,,
4517,Apale,338,,338,-2,,,
4520,khalil_2017,336,,336,-9,,,
4520,van_say,336,,336,,,,
4520,xyz1178700373,336,,336,-1,,,
4520,gaurang444,336,,336,,,,
4520,Saiyyamnitd,336,,336,-2,,,
4525,dhruv_dj,334,,334,,,,
4525,dimazh,334,,334,,,-1,
4525,Vafelka3,334,,334,,,,
4525,mitulk,334,,334,-2,,,
4529,Sanket17,332,,332,,,,
4529,Reigns123,332,,332,,,,
4529,diem_nine,332,,332,,,,
4529,Yangsshan_Zhao,332,,332,-5,,,
4533,villa_akshat,330,,330,-1,,,
4533,maddy_hacker,330,,330,-1,,,
4533,C_ODER,330,,330,-1,,,
4536,expendbles,328,,-2,328,,,
4536,Mamadmokhi,328,,328,-3,,,
4538,madaniitbhu,326,,326,,,,
4538,sin_ha_rsh,326,,326,,,,-1
4538,parthag300,326,,326,,,,
4541,Lovely__boy,324,,324,,,,
4541,ravijnv23,324,,324,,,,
4541,hhdmw,324,,324,,,,
4544,Mister.Robot,322,,322,-1,,,
4544,2018030801054,322,,322,,,,
4544,__Archer,322,,322,-1,,,
4544,nihillian,322,,322,-4,,,
4544,ShijieQ,322,,-7,322,,,
4544,Mudriman,322,,322,,,,
4550,da_201601231,320,,320,,,,
4550,imjugaadu,320,,320,-4,,,
4550,JFDuan,320,,320,-1,,,
4550,srivasshub,320,,320,-3,,,
4554,Ostriglas,318,,318,,,,
4555,avatar_7,316,,316,,,,
4555,Toirov_Sadi,316,,316,-1,,,
4555,201708024103,316,,316,,,,
4555,baixiao,316,,316,-2,,,
4555,anikaduskar,316,,316,,,,
4555,Ratun011,316,,316,,,,
4561,16B01A1261,314,,314,,,,
4561,Phil0,314,,314,-3,,,
4561,phoenix_true,314,,314,,,,
4564,SarsHawk,312,,312,,,,
4564,zekun,312,,312,-5,,,
4566,wes_,310,,310,,,,
4566,YIFEI,310,,310,,,,
4566,paras_08,310,,310,-4,,,
4566,dannmmaster,310,,310,-2,,,
4570,Chief_Thug,308,-1,358,-2,,,
4570,Kamalia,308,,308,-3,,,
4570,luvARforever,308,,308,-6,,,
4573,satyampandey,306,,306,-2,,,
4573,kunalanand241,306,,306,-4,,,
4573,Mvk29,306,,306,-1,,,
4573,jacobphicks,306,,-2,306,,,-2
4577,iwishtobeahacker,304,,304,-1,,,
4577,saloni_99,304,,304,-1,,,
4577,kairavbansal,304,,304,-4,,,
4580,Saket1612,302,,302,-6,,,
4580,UNICK_27,302,,302,-1,,,
4582,LegionIsHere,300,,300,,,,
4582,beingnq,300,,300,-2,,,
4582,AlexPanda,300,,-1,300,,,
4582,ajitraj88,300,,300,-1,,,
4582,nikhacks,300,,300,-2,,,
4582,shirish4,300,,-4,300,,,
4588,Utkarsh_20,298,,298,,,,
4588,inficreator,298,,298,-3,,,
4590,Anoque,296,,296,,,,
4590,pooja7404,296,,296,,,,
4590,Zamasu123,296,,296,,,,
4590,mr_bist,296,,296,,,,
4594,amansinha,294,,294,,,,
4595,yesky,292,,292,-9,,,
4595,shubhankarbanerjee2000,292,,292,,,,
4595,Laer_Virus,292,,292,,,,
4595,rsFalse,292,-1,342,-4,,,
4599,N_jara,290,,290,-5,,,
4599,Joker_28,290,,290,,,,
4601,motregun,286,,286,,,,
4601,Error_Handler,286,,286,-3,,,
4601,DimaKhovrov,286,,286,,,,
4601,darele,286,,286,-1,-1,,
4605,vatsal09,284,,284,,,,
4605,guodongxinxin,284,,284,,,,
4605,Meibisu,284,,284,-1,,,
4605,123_wind,284,,284,,,,
4609,amitnsky,282,,282,-4,,,
4609,PombaPlode,282,,282,-4,,,
4609,aqing0219,282,,282,,,,
4609,rowingpy,282,,282,-1,,,
4613,Marcos_Kalavas,280,,280,,,,
4614,nidanshu,278,,278,,,,
4615,nafarin,276,,276,,,,
4615,mathemis,276,,276,,,,
4615,qwsxdrt,276,,276,-2,,,
4618,khalee_eel,274,,274,,,,
4619,rinatisk,270,,270,,,,
4619,amjong,270,,270,,,,
4619,rahulsachan,270,,270,,,,
4619,Nandan2412,270,,270,,,,
4623,AksTheFlash,268,,268,,,,
4623,Ahmed_Diab,268,,268,-1,,,
4623,Gus_Hou,268,,268,,,,
4626,16B01A1236,266,,266,,,,
4626,puns,266,,266,,,,
4628,ArwenNi,264,,264,,,,
4628,i_think,264,,264,,,,
4628,vader_47,264,,264,-5,,,
4631,praveshjain,262,,262,-4,,,
4632,divy,260,,260,,,,
4632,jyh2378,260,,260,,,,
4632,yashkhasbage25,260,,260,-1,,,
4635,themechanicalcoder,256,,256,,,,
4635,Emiliatann,256,,256,,,,-3
4637,YureeOh,254,,254,-4,,,
4638,jahanvishah0309,252,,252,,,,
4638,dilbwagsingh,252,,252,,,,
4640,EnEm33,250,,250,-1,,,
4640,__QAQ__,250,,250,,,,
4640,__Freewill,250,,250,,,,
4640,okayfine,250,,250,,,,
4644,shubhampal_07,248,,248,,,,
4645,huisam,246,,246,,,,
4645,mammedbrk,246,,246,,,,
4645,balveers,246,,246,-1,,,
4648,amarjeet_singh,244,,244,-2,,,
4649,Reznichenko_Aleksandr,240,,240,-8,,,
4649,yuy,240,,240,-3,,,
4649,sakshi1811,240,,240,-2,,,
4652,d-xiang-ha,238,,238,,,,
4653,Umme.Rukaya,236,,236,,,,
4654,shubhamandro,234,,234,-3,,,
4655,aayushdutt,232,,232,-2,,,
4655,agarwal2604,232,,232,,,,
4655,foool,232,,232,-2,,,
4655,meiniak,232,,232,,,,
4655,_LegendaryNewbie_,232,,232,-1,,,
4660,andresperez1024,226,,226,,,,
4661,_geek_for_life_,224,,224,,,,
4662,mohibur,222,,222,-3,,,
4663,hatemamer476,220,,220,-2,,,-1
4663,Ankit_yadav,220,,220,,,,
4665,anujpra,218,,218,,,,
4666,ihdignite,216,,216,,,,
4667,slik1977,214,,214,,,,
4668,ecjtu-17-TY,212,,212,-4,,,
4668,harshbhut42,212,,212,-2,,,
4670,include_i,208,,208,,,,
4671,SunnyMarot,204,,204,,,,
4671,AK2600,204,,204,-2,,,
4673,Talib,200,,200,,,,
4673,Manthan_144,200,,200,-5,,,
4675,blueskyee,198,,198,,,,
4676,patelvaidik,196,,196,-3,,,
4676,ted_mosby,196,,196,,,,
4678,mehta6820,194,,194,,,,
4679,oora,192,,192,,,,
4680,sachin32,190,,190,,,,
4680,Almaz_man,190,,190,-3,,,-2
4682,lesstrq,188,,188,-4,,,
4682,zzuli-hanjk,188,,188,-1,,,
4684,licey43u,186,,186,-1,-4,,
4685,guptajianshul299,184,,184,-2,,,
4686,usmon,182,,182,,,,
4687,Luffy_17,180,,180,,,,
4687,arm_prog22,180,,180,-1,,,
4689,tuyang,178,,178,,,,
4690,2018030402055,174,,174,-3,,,
4690,navy_master,174,,174,-3,,,
4692,rahaf,168,,168,-2,,,
4692,A_cirno,168,,168,-2,,,
4694,pr.kassad,166,,166,-1,,,
4694,raceldog,166,,166,,,,
4696,Manchi_6701,164,,164,-3,,,
4697,dpmittal,162,,162,,,,
4697,Mohamed_Saad62,162,,162,,,,
4699,DarkOne,156,,156,,,,
4700,Nexain,150,,150,,,,
4700,Ilyanter,150,,150,,,,
4700,ayush3,150,,150,,,,
4700,itachi007,150,,150,-3,,,
4700,sagniknitr,150,,150,,,,
4700,I1I1I1I1I1,150,,150,-2,,,
4700,ayush_hardie,150,,150,-2,,,
4700,shivanshdhiman,150,,150,-4,,,
4700,Draevich,150,,150,,,,
4700,*CrafterKolyan,150,,150,,,,
4700,manavj07,150,,150,-2,,,
4700,thakkar2804,150,,150,,,,
4700,Harsh,150,,150,-6,,,
4700,laith_drebaty,150,,150,-7,,,
4700,ANONYMOUS_M,150,,150,,,,
4700,_Syndicate,150,,150,,,,
4700,badra069,150,,150,,,,
4700,su_song_bin,150,,150,,,,
4700,Grischa,150,,150,,,,
4700,jeqcho,150,,150,,,,
4700,LordAditya,150,,150,,,,
4700,Valaros,150,,150,,,,
4700,Big_Smoke,150,,150,,,,
4700,lusty_coder,150,,150,,,,
4700,erfanul007,150,,150,-3,,,
4725,Nastya425,,,,,,,
4725,ashwinimisra22,,,-1,,,,
4725,shantana_mirdha,,,-2,,,,
4725,Prabal08,,,-2,,,,
4725,vsmolyakov,,,-2,-2,,,
4725,*Potentate_Lover,,,-2,-1,-1,-2,
4725,Alecxannder,,,,-5,,,
4725,silviafon,,,-3,-1,,,
4725,besttusi,,,,-6,,,
4725,*babuji,,,-1,-2,-1,-9,-2
4725,Retr0..,,,,,,,
4725,jschr,,,-2,-3,,-3,
4725,heyace,,,-3,,,,
4725,connorkent,,,-1,-1,-1,,
4725,kazzzzakh,,,-4,-1,,,
4725,el_friki,,,,-2,,,
4725,_debug,,,-1,-1,,,
4725,Just-The-Weak,,,-1,,,,
4725,3rx,,,-2,-3,,,
4725,wybnmsl,,,-1,-2,,,
4725,Ignatos,,,,,,,
4725,BlackNiight,,,-2,-3,,,
4725,GoldFridge,,,,,,,-2
4725,SiddharthMMore,,,-3,,,,
4725,GQfighting,,,-6,,,,
4725,gogairemashvili,,,,-2,,,
4725,chenxuanzi,,,-1,,,,
4725,Olegan777,,,-1,-1,,,
4725,*decorator,,,-2,-4,-1,-9,-5
4725,Vishal345Verma,,,-5,,,,
4725,AstitvaSinghal,,,-2,-3,,,
4725,Ruban_Denic,,,-1,,,,
4725,I_love_sophia,,,-2,-5,,,
4725,VladislavB,,,-1,,,,
4725,abhishek_987,,,-2,,,,
4725,arafat_uu,,,-3,,,,
4725,Wi_Bubblyt,,,,,,,-1
4725,chanduDS,,,,-1,,,-2
4725,phucnam,,,-2,-3,,,
4725,ccrusader23,,,-2,,,,
4725,ansh_tiw_9,,,-1,,,,
4725,andreioff,,,-3,,,,
4725,vgzelda123,,,-3,,,,
4725,jarvisnaharoy,,,-2,,,,
4725,iranhosein,,,-1,-2,,,
4725,Hrtoimukra,,,-2,,,,
4725,agn0101,,,-2,,,,
4725,kain15prashant,,,-2,,,,
4725,aravind_karthikeyan,,,-3,-1,,,
4725,Medusa,,,-2,,,-1,
4725,Fire_blade,,,-2,-1,,,
4725,gurpreet_ait,,,-2,,,,
4725,qingyv,,,-1,-2,,,
4725,EgorSurov,,,-1,,,,
4725,Ferogle007,,,-3,,,,
4725,_rohit11,,,-3,,,,
4725,send_nodes_0_0,,,-1,,,,
4725,smit_s,,,-1,-2,,,
4725,dipu_12,,,,,,,
4725,*Paul_You,,,-4,-2,-1,,
4725,ankyy_0103,,,,-3,,,
4725,Pavanreddy1998,,,,-3,,,
4725,shadow04,,,-2,,,,
4725,codestar_101,,,-3,,,,
4725,*long_long_long,,,-1,-2,-1,-1,-3
4725,*zxwsbg,,,-2,-2,,,
4725,Astatine,,,-4,,,,
4725,goodboi650,,,-1,,,,
4725,sifat_2017331054,,,-4,,,,
4725,jpatidar8740,,,-1,,,,
4725,loser004,,,-2,-3,,,-1
4725,3217mehul,,,-1,,,,
4725,ksr_shivam,,,-2,,,,
4725,linsan1006,,,-3,,,,
4725,luciaacosta,,,,,,,
4725,Lososus,,,-2,,,,
4725,gaurav_2000,,,-3,,-2,,
4725,inov,,,-1,,,,
4725,*lanti,,,-1,-1,-1,,
4725,mp913,,,-1,-1,,,
4725,cofmortably_dumb,,,,,,-1,
4725,johnhoth,,,-2,,,,-2
4725,killerclaws_07,,,-1,-1,,,
4725,Mateioo7,,,-4,-1,,,
4725,Comrade_27,,,-1,,,,
4725,katariaaakash,,,-2,,,,
4725,Linker01,,,,,,,-2
4725,parisa.mqdm,,,,,,,
4725,dumbledee,,,-1,,,,
4725,Pitess100,,,-2,,,,
4725,kirilprogerr,,,,-1,,,
4725,Quetzal,,,-1,-2,,,
4725,*Anastasia146,,,-1,-2,,-1,-2
4725,EldarKZ16,,,,-5,,,
4725,Mohitt,,,-1,,,,
4725,danduvinay,,,,,,,
4725,petushny,,,-2,,,,
4725,goop,,,-1,-1,,,
4725,archar,,,,-1,,,
4725,sbhmsh,,,-1,,,,-2
4725,zu2377,,,-4,,,,
4725,wannabehackerman,,,,,,,-1
4725,IMPERIOUS,,,-2,-2,-1,,
4725,*X3NNY,,,-2,-2,,-7,
4725,*wl098,,,-1,-1,-3,-1,
4725,This0is0the0end,,,-4,-3,,,
4725,bhanu_12,,,-1,-2,,,
4725,sadi97,,,-1,,,,
4725,Shakil2017331024,,,-6,,,,
4725,msvas,,,-1,,,,
4725,white_space,,,-2,,,,
4725,supakorn_mhee,,,,,-7,,
4725,pithik,,,,,-1,,
4725,*rvalue,,,-4,-1,-1,-1,-1
4725,get_lower,,,-4,-12,,,
4725,abdelrahman.soany300,,,,,,,
4725,Otdai_SALO,,,-2,-1,-1,,
4725,Mamta,,,-3,,,,
4725,code_jx,,,-1,,,,
4725,mohitgupta943,,,-1,,,,
4725,pallavi123,,,-5,,,,
4725,sudo_yousef,,,,,,,-9
4725,satwik_bhv1,,,-2,,,,
4725,jaibajranjbli,,,-2,,,,
4725,HydroxideX,,,-1,,,,
4725,starks007,,,-4,,,,
4725,parsabn,,,-2,,,,
4725,sk214,,,-1,,,,
4725,vucko,,,,-2,,,-1
4725,Cristinaaa,,,-2,,,,
4725,narapureddysrikanthvsp,,,-1,,,,
4725,keerthi11,,,,,,,-2
4725,kylian.mbappe,,,-1,,,,
4725,Sarthak308,,,-1,-2,,,
4725,AndyR,,,-2,,,,
4725,u4ece18006,,,-1,,,,
4725,D_sri_lakshmi,,,-2,,,,
4725,tootal,,,-1,,,,
4725,Guaguapi,,,-1,,,,
4725,Abhi5hek_k,,,-1,,,,
4725,StOlEn_KiNg,,,-1,-5,,,
4725,laburina00,,,-4,,,,
4725,*Izanagi,,,-1,-1,-1,,
4725,meshwarsairam1,,,-3,-1,,,
4725,bansalr12,,,-1,,,,
4725,uzumaki09,,,-1,-2,,,
4725,chookalat,,,,,-1,,
4725,nuclode,,,-1,,,,
4725,*HatanoKokoro,,,-1,-1,-1,,-2
4725,suit52,,,-1,-7,,,
4725,MahmoudJobeel,,,,,,,-1
4725,Thackun,,,-4,,,,
4725,johncCc,,,-1,,,,
4725,VivekRamnani,,,-3,-6,,,
4725,nimbuss,,,,-4,,,
4725,paradoxnafi,,,,,-1,,
4725,*Shubham_49,,,-2,-1,,,
4725,Mo7aD,,,,-4,,,
4725,hrivu_21,,,,-1,,,
4725,Maan20,,,-1,,,,
4725,*kendama_gmail.com,,,-1,-1,-1,-1,
4725,bobbilyking,,,-4,,,,
4725,sokolik_alex,,,-1,,,,
4725,SLATER857,,,,-2,,,
4725,Rabbitknight,,,-1,,,,
4725,skk1faker,,,-1,,,,
4725,pointoflight,,,-2,-1,,,
4725,amnpt,,,-1,,,,
4725,tanmay2904,,,-2,-1,,,
4725,heheh,,,-3,-1,,,
4725,ashique99,,,-2,-3,,,
4725,shirisha23,,,-1,,,,
4725,MeFistoPH3L,,,-1,-6,,,
4725,abhishek36,,,-2,,,,
4725,mcbccc,,,-1,,,,
4725,piqipaw,,,-2,-2,,,-4
4725,amankumar1809,,,-1,,,,
4725,rawat_cpu,,,,,,,
4725,a1_N,,,-1,,,,
4725,wAnG.,,,-11,,,,
4725,shrey2806,,,-1,,,,
4725,Vision_,,,,,,,
4725,snehasrikanth,,,-3,,,,
4725,Unrated.,,,,-5,,,
4725,test2012,,,-1,,,,
4725,zingoworks,,,,,,,
4725,tez92,,,-3,,,,
4725,nipun675,,,-1,-1,,,
4725,gaurav.gk5826,,,-2,,,,
4725,aniketraut100m,,,-1,,,,
4725,sameera.s,,,,-1,,,
4725,shahkushal9148,,,-1,-5,,,
4725,andyhui,,,,-4,,,
4725,torres6093,,,-3,,,,
4725,Xenon_Sharma,,,-2,-1,,,
4725,*_Sakits,,,,,,,-5
4725,Arurora.IT2k,,,,-5,,,
4725,sharutgupta,,,-7,,,,
4725,Hack-me,,,-1,,,,
4725,Krypt0si0us,,,-2,,,,
4725,swae_lee,,,,,,,-1
4725,ghn2104,,,-1,-4,,,-1
4725,SH4DOW_BET4,,,-1,,,,
4725,mariamMR,,,-1,,,,
4725,here_2_code,,,-1,-4,,,
4725,CodeDipuCode,,,-3,,,,
4725,Rothi,,,-1,,,,
4725,xpxxk,,,-1,,,,
4725,bevvie,,,-3,,,,
4725,*ya98hiko,,,-1,-1,-1,,
4725,Chewing0nlyMyMotivation,,,,-8,,,
4725,pritamgolder,,,-5,,,,
4725,*xuhao233,,,-1,-1,,,
4725,Mebius_Ash,,,-1,,,,
4725,pkm_jcf2c,,,-1,,,,
4725,Shubhanshu007,,,-4,,,,
4725,*ankit.k.s,,,-1,,,,
4725,timlin123,,,-3,,,,
4725,2015b3a7348g,,,-1,-4,,,
4725,tejaswini2619,,,,,-1,,
4725,rash42,,,-5,-4,,,
4725,-5akura-,,,-1,,,,
4725,a_1_tika,,,-1,,,,
4725,*2002816,,,-1,-1,-1,-3,-1
4725,*oNYXo,,,-1,-2,-1,,
4725,phoenix01,,,-2,,,,
4725,mk_02,,,-1,-4,,,
4725,harishreddy,,,,-1,,,
4725,Aayushman3,,,-2,-2,,,
4725,shazia,,,-2,,,,
4725,Anu_coder,,,-1,,,,
4725,zendrick,,,,,,,-2
4725,autobioutopia,,,-1,-3,,,
4725,abhanibhai,,,-2,-4,,,-2
4725,rka,,,-1,,,,
4725,Virus_Life,,,-6,,,,
4725,happy124hh,,,-2,,,,
4725,rony160136rr,,,-2,,,,
4725,Urmy_Cse_Brur,,,,,,,
4725,grey32,,,-1,,,,-1
4725,ahmet25,,,-2,,,,
4725,imran83,,,-2,,,,
4725,Blazeques,,,-3,,,,
4725,mr___lol,,,-4,-2,,,
4725,*Seyed37,,,-1,-2,-1,,
4725,Miroshnikov,,,,-2,,,
4725,itry,,,,,,,-10
4725,praveenpathak,,,-1,-1,,,
4725,Ranyue007,,,-1,,,,
4725,kdatta,,,-1,-1,,,
